request_id,task_type,category,query_text,base_query_id,repetition_type,prompt_tokens,output_tokens,business_importance,security_sensitivity
1992,classification,architecture_standards,Review API gateway design patterns for DevOpsToolchain integration layer [ref:1992-937473],-1,new,440,121,0.5920892270424938,0.19306615640886302
1993,classification,hr_policies,Evaluate performance review criteria for CustomerPortal project contributors [ref:1993-880882],-1,new,258,65,0.6430097811416763,0.29611182106151446
1994,question_answering,financial_procedures,Validate financial close procedures for CustomerPortal quarterly reporting,63,exact,506,156,0.7898237887767406,0.33331214725234937
1995,extraction,security_policy,Validate network segmentation rules for IdentityService production environment,689,exact,3632,1274,0.7276776661478869,0.434853786813696
1996,classification,hr_policies,Evaluate performance review criteria for LegacyERP project contributors [ref:1996-244407],-1,new,1590,492,0.8696724499882272,0.26082532429229655
1997,retrieval,financial_procedures,Validate financial close protocols regarding MobileApp quarterly reporting as soon as possible.,141,semantic,1601,475,0.8214214640029721,0.4797356049688883
1998,classification,financial_procedures,Validate financial close procedures for PaymentGateway quarterly reporting [ref:1998-165539],-1,new,7532,889,0.9562760452679644,0.05406246773812344
1999,extraction,hr_policies,Evaluate perregardingmance review criteria for MLPipeline project contributors based on current guidelines.,611,semantic,7368,1111,0.7510708502873746,0.19570603906393372
2000,classification,project_knowledge,Reason through trade-offs for IdentityService technology migration path,667,exact,785,99,0.49056149459899556,0.312201240306888
2001,summarization,architecture_standards,Evaluate microservices decomposition strategy for DataLake,408,exact,1421,385,0.6346709104356263,0.4854094526400371
2002,classification,architecture_standards,Analyze container orchestration approach for AnalyticsEngine workloads [ref:2002-318391],-1,new,1544,176,0.7527648010862705,0.11421598834188727
2003,extraction,architecture_standards,Analyze container orchestration approach for CloudPlatform workloads [ref:2003-99230],-1,new,4323,1374,0.7505834727644031,0.06223026472280724
2004,question_answering,financial_procedures,Review budget allocation process regarding DevOpsToolchain capital expenditure within the enterprise framework.,776,semantic,459,61,0.9203194551875635,0.08027307318683996
2005,question_answering,financial_procedures,Analyze expense approval workflow for PaymentGateway operational costs [ref:2005-671169],-1,new,1390,187,0.6051562340625709,0.34087097558932733
2006,question_answering,compliance,Check PCI-DSS requirements for CloudPlatform payment processing [ref:2006-996712],-1,new,1150,310,0.7168851508432212,0.23035847401750364
2007,classification,hr_policies,Examine remote work policy applicability to DevOpsToolchain engineering teams as soon as possible.,454,semantic,643,101,0.7831739075232522,0.1808142722931276
2008,summarization,financial_procedures,Assess procurement compliance for CustomerPortal vendor contracts,622,exact,6980,951,0.6727096011625435,0.31135688076323575
2009,retrieval,security_policy,Evaluate MFA enforcement for SecurityOps privileged accounts [ref:2009-138840],-1,new,283,109,0.8242625340812005,0.1990274911978123
2010,question_answering,project_knowledge,Could you extract key requirements from CloudPlatform stakeholder meeting notes as soon as possible.,613,semantic,1956,583,0.6050898390807851,0.17442383600740116
2011,classification,hr_policies,Investigate compensation benchmarking for CloudPlatform technical roles based on current guidelines.,451,semantic,1400,391,0.8074521162814495,0.042300864132414684
2012,question_answering,compliance,Check PCI-DSS requirements for AnalyticsEngine payment processing [ref:2012-278690],-1,new,7989,2000,0.4123373128766002,0.13039910358464296
2013,summarization,security_policy,Assess data encryption standards for ContentCMS at rest and in transit [ref:2013-774060],-1,new,6552,1435,0.9199550477705719,0.2700142059896316
2014,classification,security_policy,Confirm network segmentation rules regarding MobileApp production environment within the enterprise framework.,736,semantic,768,123,0.5665799938525832,0.6080854351050421
2015,classification,compliance,Audit HIPAA safeguards regarding MobileApp healthcare data processing based on current guidelines.,24,semantic,825,179,0.3876175499976409,0.19620042485966685
2016,retrieval,it_operations,Analyze capacity planning projections for CloudPlatform infrastructure,624,exact,434,99,0.7845664777386601,0.11801389693864694
2017,extraction,compliance,Assess ISO 27001 alignment for CloudPlatform information security program,450,exact,510,109,0.4476381144611261,0.3015396374120756
2018,question_answering,hr_policies,Assess onboarding protocols regarding AnalyticsEngine new team members for our team?,631,semantic,6042,1302,0.9055829889833068,0.18584660478945003
2019,retrieval,security_policy,Evaluate MFA enforcement for LegacyERP privileged accounts,567,exact,303,61,0.8593296323188162,0.32017236071266225
2020,reasoning,compliance,Review SOX controls for CustomerPortal financial reporting systems [ref:2020-41411],-1,new,1875,388,0.7317470858726253,0.13863606026723183
2021,question_answering,hr_policies,Evaluate performance review criteria for ContentCMS project contributors,421,exact,1896,239,0.8767383721681677,0.22346988416756575
2022,classification,security_policy,Validate network segmentation rules for MobileApp production environment,736,exact,757,142,0.5665799938525832,0.6080854351050421
2023,reasoning,hr_policies,Assess onboarding protocols for DevOpsToolchain new team members based on current guidelines.,614,semantic,291,69,0.46912041161607304,0.07863888586558732
2024,classification,compliance,Assess ISO 27001 alignment for MLPipeline information security program,722,exact,456,130,0.4969322591051044,0.07486445734261127
2025,reasoning,project_knowledge,Reason through trade-offs for LegacyERP technology migration path,539,exact,1735,188,0.9458303291834331,0.40344409410220206
2026,extraction,compliance,Assess ISO 27001 alignment for SecurityOps information security program,242,exact,2492,799,0.8951985387379456,0.041580337723908
2027,extraction,hr_policies,Validate diversity and inclusion initiatives for SecurityOps hiring pipeline [ref:2027-9822],-1,new,3064,363,0.7360854168495657,0.01855344524916954
2028,classification,hr_policies,Review remote work policy applicability to LegacyERP engineering teams [ref:2028-40405],-1,new,3705,1066,0.6925158804822611,0.23867139300154466
2029,retrieval,it_operations,Examine SLA targets for LegacyERP production availability for our team?,430,semantic,4979,1378,0.6340684646509568,0.06006653093773368
2030,retrieval,architecture_standards,Investigate container orchestration approach regarding MLPipeline workloads as soon as possible.,759,semantic,1504,194,0.8746546799544229,0.11574180765195782
2031,classification,it_operations,Evaluate monitoring and alerting configuration for SecurityOps,548,exact,6772,1585,0.5174798640539856,0.2406870005189636
2032,classification,financial_procedures,Evaluate revenue recognition policy for LegacyERP subscription services [ref:2032-201112],-1,new,2235,710,0.7872650436436879,0.057438008319795335
2033,extraction,compliance,I need to verify GDPR data retention compliance for PaymentGateway customer records within the enterprise framework.,342,semantic,1391,517,0.8345672892215196,0.5746230655438994
2034,question_answering,hr_policies,Please assist with assess onboarding procedures for SecurityOps new team members for our team?,609,semantic,6765,2000,0.5194881905035169,0.2031058843106008
2035,retrieval,financial_procedures,Assess revenue recognition policy for IdentityService subscription services for our team?,544,semantic,798,281,0.6956547359444677,0.032042745015375074
2036,retrieval,compliance,Check PCI-DSS requirements for MobileApp payment processing [ref:2036-297468],-1,new,305,47,0.6118355165867174,0.18899014199247582
2037,classification,it_operations,Review SLA targets for CustomerPortal production availability,138,exact,125,45,0.7449997803782435,0.11315198053065126
2038,reasoning,project_knowledge,Reason through trade-offs for MobileApp technology migration path,449,exact,435,105,0.8812875860313087,0.19511854024565523
2039,summarization,hr_policies,Assess onboarding procedures for CloudPlatform new team members,118,exact,4142,1490,0.8974070652853022,0.31058407031010554
2040,reasoning,project_knowledge,Could you answer questions about ContentCMS technical debt backlog for our team?,479,semantic,152,40,0.5899695988929676,0.01840630562030054
2041,reasoning,financial_procedures,Validate financial close procedures for MobileApp quarterly reporting,485,exact,5966,746,0.6294359294935895,0.04755303287308064
2042,question_answering,architecture_standards,Evaluate microservices decomposition strategy for AnalyticsEngine,591,exact,1043,130,0.838496657573701,0.07883297056912979
2043,classification,compliance,Verify GDPR data retention compliance for DataLake customer records,387,exact,484,161,0.6093065226701221,0.30685035560753043
2044,classification,security_policy,Analyze incident response procedures for ContentCMS security breaches,748,exact,323,85,0.6045976345930204,0.036114400791232404
2045,question_answering,it_operations,Please assist with evaluate monitoring and alerting configuration for CloudPlatform within the enterprise framework.,666,semantic,1082,299,0.6836458197799445,0.31843172476694576
2046,summarization,compliance,Can you help me review SOX controls for LegacyERP financial reporting systems as soon as possible.,157,semantic,311,93,0.943409444394234,0.14749344036784176
2047,reasoning,compliance,Review SOX controls for IdentityService financial reporting systems [ref:2047-844651],-1,new,515,157,0.8487311660257543,0.41306433920716346
2048,extraction,compliance,Check PCI-DSS requirements for MLPipeline payment processing [ref:2048-575842],-1,new,523,123,0.8816167709423892,0.18868578369130126
2049,classification,project_knowledge,Summarize sprint deliverables for ContentCMS Q3 roadmap,42,exact,1043,229,0.31367681970377903,0.2873543740301301
2050,extraction,security_policy,Analyze incident response procedures for CustomerPortal security breaches [ref:2050-493528],-1,new,6389,1655,0.6540576536226255,0.3074411521209711
2051,question_answering,architecture_standards,Analyze container orchestration approach for MobileApp workloads,265,exact,622,233,0.32868022853638734,0.3051081508199637
2052,summarization,it_operations,Analyze capacity planning projections for MLPipeline infrastructure [ref:2052-91116],-1,new,1245,385,0.3313245570640902,0.3176565142074736
